"ID","LAT","LON","STNELEV","NAME","GRELEV","POPCLS","POPSIZ","TOPO","STVEG","STLOC","OCNDIS","AIRSTN","TOWNDIS","GRVEG","POPCSS"
50194667000,-33.97,137.72,44,"KADINA P O                    ",33,"R",-9,"FL","xx","CO",10,"x",-9,"WARM CROPS      ","B"
50194668000,-33.15,136.42,263,"KIMBA                         ",254,"R",-9,"HI","DE","no",-9,"x",-9,"COOL CROPS      ","A"
50194669000,-33.18,138.02,3,"PORT PIRIE                    ",5,"S",15,"FL","xx","CO",2,"x",-9,"MED. GRAZING    ","C"
50194669001,-33.37,138.4,273,"GEORGETOWN POST OFFICE        ",199,"R",-9,"HI","xx","no",-9,"x",-9,"MED. GRAZING    ","A"
50194670000,-33.78,138.22,103,"SNOWTOWN                      ",190,"R",-9,"HI","DE","no",-9,"x",-9,"WARM CROPS      ","A"
50194671001,-34.53,138.68,114,"ROSEWORTHY AGRIC.COLLEGE      ",41,"R",-9,"FL","xx","CO",30,"x",-9,"WARM CROPS      ","A"
50194672000,-34.93,138.52,4,"ADELAIDE AIRP                 ",23,"U",883,"HI","xx","CO",2,"A",1,"WARM CROPS      ","C"
50194673000,-31.87,138.4,316,"HAWKER                        ",372,"R",-9,"HI","DE","no",-9,"x",-9,"HIGHLAND SHRUB  ","A"
50194674000,-30.58,138.42,259,"LEIGH CREEK A                 ",257,"R",-9,"HI","DE","no",-9,"A",-9,"HIGHLAND SHRUB  ","A"
50194675000,-34.92,138.62,50,"ADELAIDE                      ",26,"U",883,"HI","xx","CO",10,"x",-9,"WARM CROPS      ","C"
50194675001,-34.9,138.6,43,"ADELAIDE REGIONAL OFFICE      ",18,"U",883,"HI","xx","CO",10,"x",-9,"WARM CROPS      ","C"
50194676000,-30.3,139.33,340,"ARKAROOLA                     ",588,"R",-9,"HI","DE","no",-9,"x",-9,"HIGHLAND SHRUB  ","A"
50194679000,-33.02,138.7,515,"YONGALA                       ",591,"R",-9,"HI","DE","no",-9,"x",-9,"WARM CROPS      ","A"
50194679001,-33.28,138.58,458,"BUNDALEER FOREST RESERVE      ",440,"R",-9,"MV","xx","no",-9,"x",-9,"WARM CROPS      ","A"
50194679002,-32.58,139.55,303,"YUNTA                         ",368,"R",-9,"HI","DE","no",-9,"x",-9,"HIGHLAND SHRUB  ","A"
50194680000,-34.17,139.08,416,"EUDUNDA                       ",403,"R",-9,"HI","xx","no",-9,"x",-9,"WARM IRRIGATED  ","A"
50194681000,-34.47,139,274,"NURIOOTPA                     ",249,"R",-9,"HI","xx","no",-9,"x",-9,"WARM IRRIGATED  ","B"
50194681001,-34.5,138.83,116,"TURRETFIELD RES. CENTRE WAS 02",123,"R",-9,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","A"
50194681002,-34.35,138.92,245,"KAPUNDA POST OFFICE           ",265,"R",-9,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","A"
50194682001,-34.78,140.27,77,"WANBI RESEARCH CENTRE         ",78,"R",-9,"FL","DE","no",-9,"x",-9,"WARM CROPS      ","A"
50194687000,-34.17,140.75,21,"RENMARK                       ",37,"R",-9,"FL","DE","no",-9,"x",-9,"WARM IRRIGATED  ","B"
50194688000,-35.33,140.52,100,"LAMEROO                       ",91,"R",-9,"FL","DE","no",-9,"x",-9,"WARM IRRIGATED  ","A"
50194689000,-31.97,141.47,315,"BROKEN HILL                   ",283,"S",27,"HI","xx","no",-9,"x",-9,"HIGHLAND SHRUB  ","C"
50194689001,-31.88,141.6,238,"STEPHENS CREEK RESERVOIR      ",284,"R",-9,"HI","xx","no",-9,"x",-9,"HIGHLAND SHRUB  ","A"
50194693000,-34.22,142.08,52,"MILDURA AIRPO                 ",48,"S",16,"FL","xx","no",-9,"A",8,"HIGHLAND SHRUB  ","B"
50194693001,-34.12,141.92,37,"WENTWORTH POST OFFICE         ",30,"R",-9,"FL","DE","no",-9,"x",-9,"HIGHLAND SHRUB  ","A"
50194694000,-32.4,142.42,61,"MENINDEE                      ",63,"R",-9,"FL","xx","LA",-9,"x",-9,"HIGHLAND SHRUB  ","A"
50194695000,-31.55,143.37,76,"WILCANNIA                     ",88,"R",-9,"FL","xx","no",-9,"x",-9,"HIGHLAND SHRUB  ","A"
50194696000,-34.63,143.55,61,"BALRANALD                     ",60,"R",-9,"FL","xx","no",-9,"x",-9,"WARM IRRIGATED  ","C"
50194697000,-32.9,144.28,86,"IVANHOE                       ",85,"R",-9,"FL","DE","no",-9,"x",-9,"HIGHLAND SHRUB  ","A"
50194698000,-34.52,144.85,94,"HAY MILLER ST                 ",87,"R",-9,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","C"
50194699000,-30.85,143.08,151,"WHITE CLIFFS                  ",150,"R",-9,"HI","DE","no",-9,"x",-9,"HIGHLAND SHRUB  ","A"
50194700001,-33.48,145.53,123,"HILLSTON POST OFFICE          ",97,"R",-9,"FL","xx","no",-9,"x",-9,"WARM IRRIGATED  ","C"
50194703000,-30.08,145.93,106,"BOURKE (POST                  ",101,"R",-9,"FL","xx","no",-9,"x",-9,"SEMIARID WOODS  ","B"
50194706000,-34.73,146.55,174,"NARRANDERA                    ",168,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","B"
50194706001,-35.33,146.27,125,"URANA POST OFFICE             ",118,"R",-9,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","A"
50194707001,-33.08,147.15,199,"CONDOBOLIN POST OFFICE        ",200,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","C"
50194708000,-31.55,147.18,177,"NYNGAN                        ",175,"R",-9,"FL","xx","no",-9,"x",-9,"SEMIARID WOODS  ","B"
50194709000,-33.92,147.23,245,"WYALONG                       ",278,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","B"
50194711000,-31.48,145.82,265,"COBAR                         ",229,"R",-9,"HI","xx","no",-9,"x",-9,"SEMIARID WOODS  ","B"
50194712001,-34.43,148.72,488,"BOOROWA POST OFFICE     WAS 07",569,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","B"
50194712002,-34.32,148.3,440,"YOUNG POST OFFICE             ",500,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194712003,-33.9,148.17,384,"GRENFELL POST OFFICE          ",400,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194713000,-33.38,148,240,"FORBES CAMP S                 ",249,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","C"
50194714000,-34.63,148.02,318,"COOTAMUNDRA                   ",433,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","B"
50194714001,-34.55,148.35,370,"MURRUMBURRAH POST OFFICE      ",447,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194716000,-34.72,149.73,650,"GOULBURN                      ",706,"S",22,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194717000,-33.13,148.15,324,"PARKES MACART                 ",290,"R",-9,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","B"
50194717001,-32.72,148.18,267,"PEAK HILL POST OFFICE         ",256,"R",-9,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","A"
50194718000,-30.95,148.38,180,"COONAMBLE                     ",177,"R",-9,"FL","xx","no",-9,"x",-9,"SEMIARID WOODS  ","B"
50194718001,-30.93,147.87,154,"QUAMBONE POST OFFICE          ",151,"R",-9,"FL","xx","no",-9,"x",-9,"SEMIARID WOODS  ","A"
50194719000,-32.2,148.57,275,"DUBBO                         ",282,"S",23,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","B"
50194719001,-32.03,147.98,219,"TRANGIE POST OFFICE           ",212,"R",-9,"FL","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194719002,-31.72,148.67,278,"GILGANDRA POST OFFICE         ",283,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","B"
50194720000,-33.83,148.63,294,"COWRA AIRPORT                 ",366,"R",-9,"HI","xx","no",-9,"A",-9,"WARM FOR./FIELD ","A"
50194720001,-33.57,148.67,300,"CANOWINDRA POST OFFICE        ",347,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194723000,-32.55,148.93,304,"WELLINGTON                    ",369,"R",-9,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","C"
50194726000,-33.38,149.12,951,"ORANGE AIRPOR                 ",1059,"S",28,"MV","xx","no",-9,"A",10,"WARM FOR./FIELD ","A"
50194726001,-33.53,149.27,863,"BLAYNEY POST OFFICE           ",948,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","B"
50194726002,-33.45,149.18,963,"MILLTHORPE POST OFFICE        ",965,"R",-9,"MV","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194726003,-33.1,148.87,529,"MOLONG POST OFFICE            ",611,"R",-9,"MV","xx","no",-9,"x",-9,"WARM CROPS      ","A"
50194727001,-32.37,149.53,475,"GULGONG POST OFFICE           ",504,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194728000,-31.27,149.27,510,"COONABARABRAN                 ",640,"R",-9,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","B"
50194730000,-33.43,149.57,713,"BATHURST AGRI                 ",749,"S",20,"MV","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194730001,-33.68,149.57,820,"ROCKLEY POST OFFICE           ",936,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","A"
50194731000,-32.58,149.58,454,"MUDGEE                        ",689,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","B"
50194734000,-30.33,149.75,212,"NARRABRI WEST                 ",218,"R",-9,"HI","xx","no",-9,"x",-9,"SEMIARID WOODS  ","B"
50194734001,-30.32,149.77,213,"NARRABRI BOWLING CLUB   WAS 05",217,"R",-9,"HI","xx","no",-9,"x",-9,"SEMIARID WOODS  ","B"
50194735000,-34.4,149.82,845,"TARALGA (P.O.                 ",911,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","A"
50194735001,-34.47,149.47,887,"CROOKWELL POST OFFICE         ",892,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","C"
50194739000,-32.48,150.9,90,"JERRYS PLAINS                 ",321,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","B"
50194741000,-33.48,150.13,950,"LITHGOW                       ",1004,"S",13,"MV","xx","no",-9,"A",10,"WARM MIXED      ","C"
50194742001,-30.98,150.25,306,"GUNNEDAH COMPOSITE            ",364,"R",-9,"HI","xx","no",-9,"x",-9,"SEMIARID WOODS  ","B"
50194743001,-33.6,150.25,1064,"MOUNT VICTORIA (SELSDON STREET",890,"R",-9,"MT","xx","no",-9,"x",-9,"WARM MIXED      ","A"
50194744000,-33.72,150.28,1030,"KATOOMBA                      ",831,"R",-9,"MT","xx","no",-9,"x",-9,"WARM MIXED      ","A"
50194747000,-34.48,150.4,690,"BOWRAL                        ",659,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","B"
50194747001,-34.55,150.37,686,"MOSS VALE POST OFFICE         ",635,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","C"
50194747002,-34.45,150.47,625,"MITTAGONG POOL                ",676,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","B"
50194748000,-34.4,150.88,30,"WOLLONGONG                    ",313,"U",169,"HI","xx","CO",2,"x",-9,"WARM MIXED      ","C"
50194748001,-34.18,150.62,171,"PICTON COMPOSITE              ",349,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","C"
50194750000,-34.95,150.53,110,"NOWRA RAN AIR                 ",216,"S",18,"HI","xx","CO",20,"x",-9,"WARM MIXED      ","A"
50194756000,-31.77,150.83,467,"MURRURUNDI                    ",699,"R",-9,"MV","xx","no",-9,"x",-9,"WARM CROPS      ","A"
50194761000,-30.37,150.6,500,"BARRABA                       ",634,"R",-9,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","A"
50194764001,-33.82,150.92,61,"PROSPECT DAM            SEE 56",78,"U",2877,"HI","xx","CO",30,"x",-9,"WARM MIXED      ","C"
50194765000,-33.92,150.98,8,"BANKSTOWN AIR                 ",68,"U",2877,"HI","xx","CO",20,"A",1,"WARM MIXED      ","C"
50194767000,-33.95,151.18,3,"SYDNEY AIRPOR                 ",45,"U",2877,"HI","xx","CO",1,"A",1,"WARM MIXED      ","C"
50194768000,-33.85,151.2,40,"SYDNEY                        ",42,"U",2877,"HI","xx","CO",2,"x",-9,"WARM MIXED      ","C"
50194770000,-33.28,151.57,24,"NORAH HEAD                    ",26,"R",-9,"FL","xx","CO",1,"x",-9,"COASTAL EDGES   ","B"
50194771000,-32.8,151.33,62,"CESSNOCK                      ",178,"S",17,"HI","xx","CO",30,"x",-9,"WARM CROPS      ","B"
50194773000,-30.52,151.65,980,"ARMIDALE                      ",1052,"S",19,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","C"
50194773001,-30.22,151.67,1325,"GUYRA POST OFFICE             ",1301,"R",-9,"MV","xx","no",-9,"x",-9,"WARM CROPS      ","B"
50194774000,-32.92,151.78,33,"NEWCASTLE                     ",17,"U",135,"FL","xx","CO",1,"x",-9,"WARM MIXED      ","C"
50194774001,-32.92,151.75,8,"MARYVILLE HVRF                ",22,"U",135,"FL","xx","CO",5,"x",-9,"WARM MIXED      ","C"
50194776000,-32.78,151.82,8,"WILLIAMTOWN                   ",11,"U",135,"FL","xx","CO",5,"A",12,"WARM MIXED      ","B"
50194776001,-32.72,152.15,22,"NELSON BAY MONTEVIDEO PARADE  ",63,"R",-9,"FL","xx","CO",1,"x",-9,"WATER           ","C"
50194778000,-29.73,151.73,1062,"GLEN INNES                    ",1083,"R",-9,"MV","xx","no",-9,"x",-9,"WARM FIELD WOODS","C"
50194784000,-31.9,152.48,6,"TAREE                         ",110,"S",15,"FL","xx","CO",15,"x",-9,"WARM CROPS      ","C"
50194784001,-31.87,152.7,6,"HARRINGTON POST OFFICE        ",30,"R",-9,"FL","xx","CO",1,"x",-9,"WARM CROPS      ","A"
50194787000,-31.43,152.92,10,"PORT MACQUARI                 ",39,"S",20,"FL","xx","CO",1,"x",-9,"WARM CROPS      ","C"
50194787001,-31.65,152.8,5,"LAURIETON POST OFFICE         ",87,"R",-9,"FL","xx","CO",3,"x",-9,"WARM CROPS      ","A"
50194788000,-31.05,152.82,10,"KEMPSEY                       ",82,"R",-9,"FL","xx","CO",20,"x",-9,"WARM CROPS      ","B"
50194790000,-30.92,153.08,114,"SMOKY CAPE                    ",69,"R",-9,"HI","xx","CO",1,"x",-9,"WATER           ","A"
50194791000,-30.32,153.12,5,"COFFS HARBOUR                 ",292,"S",16,"HI","xx","CO",1,"A",1,"COASTAL EDGES   ","C"
50194791001,-30.45,152.9,15,"BELLINGEN POST OFFICE         ",304,"R",-9,"HI","xx","CO",15,"x",-9,"WARM CROPS      ","A"
50194802000,-34.95,117.8,68,"ALBANY (ALBANY A.M.O.)        ",63,"S",15,"HI","xx","CO",2,"x",-9,"WATER           ","C"
50194802001,-35.02,117.88,18,"ALBANY (ALBANY TOWN)          ",63,"S",15,"HI","xx","CO",2,"x",-9,"WATER           ","C"
50194804000,-35.33,136.12,37,"NEPTUNE ISLAN                 ",46,"R",-9,"FL","xx","CO",1,"x",-9,"WATER           ","A"
50194805000,-35.75,136.58,144,"CAPE BORDA                    ",43,"R",-9,"HI","xx","CO",1,"x",-9,"MED. GRAZING    ","A"
50194806000,-35.07,138.85,325,"MOUNT BARKER                  ",379,"R",-9,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","B"
50194807000,-35.65,137.63,20,"KINGSCOTE                     ",57,"R",-9,"FL","xx","CO",1,"x",-9,"WATER           ","A"
50194810000,-35.25,138.88,70,"STRATHALBYN (                 ",221,"R",-9,"HI","xx","CO",30,"x",-9,"WARM CROPS      ","A"
50194812000,-37.17,139.75,4,"ROBE (P.O.)                   ",2,"R",-9,"FL","xx","CO",1,"x",-9,"WATER           ","A"
50194815000,-35.55,138.62,5,"VICTOR HARBOU                 ",178,"R",-9,"HI","xx","CO",1,"x",-9,"WATER           ","C"
50194816000,-36.08,140.35,31,"KEITH (P.O.)                  ",28,"R",-9,"FL","DE","no",-9,"x",-9,"MED. GRAZING    ","A"
50194818000,-38.05,140.67,6,"CAPE NORTHUMB                 ",7,"R",-9,"FL","xx","CO",1,"x",-9,"WATER           ","A"
50194819000,-36.95,140.73,58,"NARACOORTE                    ",47,"R",-9,"FL","xx","no",-9,"x",-9,"WARM GRASS/SHRUB","C"
50194819001,-36.97,140.37,30,"LUCINDALE POST OFFICE         ",27,"R",-9,"FL","MA","no",-9,"x",-9,"WARM GRASS/SHRUB","A"
50194820000,-37.55,140.42,64,"MT BURR                       ",36,"R",-9,"FL","FO","no",-9,"x",-9,"WATER           ","A"
50194821000,-37.73,140.78,69,"MT GAMBIER AI                 ",74,"S",18,"FL","xx","no",-9,"A",10,"WARM MIXED      ","A"
50194822000,-35.83,138.13,59,"CAPE WILLOUGH                 ",84,"R",-9,"HI","xx","CO",1,"x",-9,"WATER           ","A"
50194824001,-38.13,141.62,27,"HEYWOOD (FORESTRY)            ",70,"R",-9,"FL","xx","CO",15,"x",-9,"WARM FOR./FIELD ","A"
50194825001,-37.6,141.42,73,"CASTERTON                     ",89,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","A"
50194826000,-38.43,141.55,47,"CAPE NELSON                   ",15,"R",-9,"HI","xx","CO",1,"x",-9,"WARM FOR./FIELD ","A"
50194826001,-38.35,141.6,0,"PORTLAND                      ",50,"R",-9,"HI","xx","CO",1,"x",-9,"WARM FOR./FIELD ","C"
50194827000,-36.33,141.63,133,"NHILL COMPOSI                 ",148,"R",-9,"FL","xx","no",-9,"x",-9,"WARM IRRIGATED  ","C"
50194828000,-38.32,141.47,81,"PORTLAND AIRP                 ",49,"R",-9,"HI","xx","CO",5,"x",-9,"WATER           ","A"
50194829000,-37.63,142.05,242,"HAMILTON AIRP                 ",198,"S",10,"FL","xx","no",-9,"A",10,"WARM FOR./FIELD ","A"
50194830000,-38.4,142.23,10,"PORT FAIRY AW                 ",12,"R",-9,"FL","xx","CO",1,"x",-9,"WARM FOR./FIELD ","A"
50194831001,-35.07,142.32,50,"OUYEN POST OFFICE             ",52,"R",-9,"FL","DE","no",-9,"x",-9,"WARM IRRIGATED  ","A"
50194832000,-38.28,142.43,76,"WARRNAMBOOL A                 ",45,"S",22,"FL","xx","CO",7,"A",5,"WARM FOR./FIELD ","A"
50194833001,-37.07,142.8,203,"STAWELL COMPOSITE             ",223,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194834000,-37.28,142.98,296,"ARARAT                        ",372,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","B"
50194840001,-38.25,142.92,132,"TERANG POST OFFICE            ",123,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194840002,-38.22,143.15,165,"CAMPERDOWN POST OFFICE        ",151,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194841001,-36.27,142.4,113,"WARRACKNABEAL                 ",120,"R",-9,"FL","xx","no",-9,"x",-9,"WARM IRRIGATED  ","C"
50194841002,-35.95,142.42,89,"BEULAH POST OFFICE            ",89,"R",-9,"FL","xx","no",-9,"x",-9,"WARM IRRIGATED  ","A"
50194842000,-38.85,143.5,83,"CAPE OTWAY                    ",6,"R",-9,"HI","xx","CO",1,"x",-9,"COASTAL EDGES   ","A"
50194842001,-38.77,143.67,9,"APOLLO BAY POST OFFICE        ",208,"R",-9,"HI","xx","CO",1,"x",-9,"COASTAL EDGES   ","A"
50194843000,-35.35,143.57,73,"SWAN HILL                     ",79,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","C"
50194844001,-35.73,143.92,78,"KERANG POST OFFICE            ",80,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","C"
50194845001,-38.52,143.73,192,"FORREST STATE FOREST          ",203,"R",-9,"MV","xx","CO",20,"x",-9,"COASTAL EDGES   ","A"
50194845002,-38.4,143.6,248,"COLAC (ELLIMINYT)             ",168,"R",-9,"HI","xx","LA",-9,"x",-9,"WARM FOR./FIELD ","A"
50194849001,-37.08,143.48,242,"AVOCA POST OFFICE             ",407,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194849002,-37.05,143.73,249,"MARYBOROUGH                   ",238,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194851000,-39.93,143.85,24,"CURRIE                        ",0,"R",-9,"FL","xx","CO",1,"x",-9,"WATER           ","A"
50194852000,-37.52,143.77,442,"BALLARAT                      ",414,"S",36,"HI","xx","no",-9,"A",3,"WARM FOR./FIELD ","C"
50194852001,-37.3,143.78,310,"CLUNES                        ",409,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194853001,-38.5,144.88,79,"CAPE SCHANCK LIGHTHOUSE       ",3,"R",-9,"HI","xx","CO",1,"x",-9,"WATER           ","A"
50194853002,-38.3,144.62,12,"POINT LONSDALE LIGHTHOUSE     ",21,"R",-9,"FL","xx","CO",1,"x",-9,"WATER           ","A"
50194855001,-36.75,144.28,225,"BENDIGO PRISON                ",240,"S",32,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194856001,-38.08,144.33,55,"GEELONG (NORLANE)             ",71,"S",35,"FL","xx","CO",4,"x",-9,"WARM FOR./FIELD ","C"
50194858001,-38.27,144.67,0,"QUEENSCLIFF                   ",32,"R",-9,"FL","xx","CO",1,"x",-9,"WATER           ","C"
50194861000,-36.15,144.75,97,"ECHUCA                        ",98,"R",-9,"FL","xx","no",-9,"A",-9,"WARM IRRIGATED  ","C"
50194862001,-36.02,146.02,128,"YARRAWONGA POST OFFICE        ",132,"R",-9,"FL","xx","LA",-9,"x",-9,"WARM CROPS      ","C"
50194862002,-36,146.35,143,"COROWA COMPOSITE              ",139,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","B"
50194863001,-37.82,144.2,366,"DURDIDWARRAH                  ",322,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194865000,-37.85,144.73,21,"LAVERTON AERO                 ",36,"U",2579,"FL","xx","CO",4,"A",5,"WARM FOR./FIELD ","C"
50194866000,-37.67,144.83,141,"MELBOURNE AIR                 ",125,"U",2579,"FL","xx","CO",20,"A",2,"WARM FOR./FIELD ","C"
50194866001,-37.42,144.55,503,"MACEDON FORESTRY        SEE 58",598,"R",-9,"MV","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194868000,-37.82,144.97,113,"MELBOURNE                     ",29,"U",2579,"FL","xx","CO",5,"x",-9,"WARM FOR./FIELD ","C"
50194869000,-35.55,144.93,93,"DENILIQUIN                    ",92,"R",-9,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","A"
50194869001,-35.17,144.7,82,"WANGANELLA (ZARA)             ",82,"R",-9,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","A"
50194870000,-37.97,145.1,16,"MOORABBIN AIR                 ",13,"U",2579,"FL","xx","CO",3,"A",1,"WARM FOR./FIELD ","C"
50194871001,-38.23,145.03,46,"MORNINGTON POST OFFICE        ",4,"U",2579,"FL","xx","CO",2,"x",-9,"WARM FOR./FIELD ","C"
50194874000,-36.88,145.18,142,"MANGALORE AIR                 ",165,"R",-9,"HI","xx","no",-9,"A",-9,"WARM MIXED      ","A"
50194874001,-37.02,145.17,142,"SEYMOUR                       ",194,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","B"
50194874002,-36.77,145.55,175,"EUROA                         ",228,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","A"
50194876001,-35.67,145.82,119,"BERRIGAN POST OFFICE          ",119,"R",-9,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","A"
50194877001,-35.82,145.57,111,"TOCUMWAL POST OFFICE          ",108,"R",-9,"FL","xx","no",-9,"x",-9,"WARM FIELD WOODS","A"
50194880001,-38.17,145.93,116,"WARRAGUL POST OFFICE          ",106,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194880002,-37.9,145.97,270,"NOOJEE                        ",560,"R",-9,"MV","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194880003,-37.58,146.25,685,"WOODS POINT                   ",904,"R",-9,"MV","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194882000,-37.23,145.92,262,"LAKE EILDON                   ",386,"R",-9,"MV","xx","LA",-9,"x",-9,"WARM MIXED      ","A"
50194882001,-37.33,145.85,838,"RUBICON SEC                   ",488,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","A"
50194882002,-37.2,145.72,208,"ALEXANDRA POST OFFICE         ",266,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","C"
50194884000,-36.55,145.98,170,"BENALLA                       ",183,"R",-9,"HI","xx","no",-9,"x",-9,"WARM MIXED      ","C"
50194890001,-35.32,148.07,333,"ADELONG POST OFFICE           ",505,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194893000,-39.12,146.42,97,"WILSONS PROMO                 ",22,"R",-9,"HI","xx","CO",1,"x",-9,"WATER           ","A"
50194895000,-36.32,146.67,330,"BEECHWORTH                    ",444,"R",-9,"HI","xx","no",-9,"x",-9,"WARM CROPS      ","A"
50194895001,-36.05,146.48,169,"RUTHERGLEN POST OFFICE        ",148,"R",-9,"FL","xx","no",-9,"x",-9,"WARM CROPS      ","A"
50194896000,-36.07,146.95,171,"ALBURY AIRPOR                 ",250,"S",35,"HI","xx","no",-9,"A",1,"WARM CROPS      ","C"
50194899000,-36.2,147.88,314,"CORRYONG                      ",469,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","A"
50194899001,-36.23,148.15,337,"KHANCOBAN SMC                 ",530,"R",-9,"MV","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194901000,-36.1,147.02,184,"HUME RESERVOI                 ",222,"R",-9,"HI","xx","LA",-9,"x",-9,"WARM MIXED      ","B"
50194903001,-36.75,147.17,366,"MOUNT BEAUTY                  ",754,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","A"
50194907000,-38.1,147.13,8,"EAST SALE AER                 ",26,"S",13,"FL","xx","CO",25,"A",5,"WARM FOR./FIELD ","B"
50194907001,-37.97,146.98,27,"MAFFRA COMPOSITE              ",43,"R",-9,"HI","xx","no",-9,"x",-9,"WARM FOR./FIELD ","C"
50194910000,-35.15,147.45,213,"WAGGA AIRPORT                 ",299,"S",37,"HI","xx","no",-9,"A",5,"COOL FOR./FIELD ","B"
50194910001,-34.85,147.57,320,"JUNEE COMPOSITE               ",313,"R",-9,"HI","xx","no",-9,"x",-9,"COOL FOR./FIELD ","B"
50194911000,-37.08,147.6,679,"OMEO                          ",910,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","A"
50194912000,-37.88,147.55,50,"BAIRNSDALE AI                 ",41,"R",-9,"HI","xx","CO",15,"A",-9,"WARM MIXED      ","A"
50194915000,-36.4,148.4,1735,"PERISHER VALL                 ",1749,"R",-9,"MV","xx","no",-9,"x",-9,"WARM FOR./FIELD ","A"
50194916000,-35.93,148.38,1475,"CABRAMURRA                    ",1133,"R",-9,"MV","xx","no",-9,"x",-9,"WARM MIXED      ","A"
